Long_LW_CloudFraction,Long_SW_CloudFraction,Time,XL_CloudAlbedo,XL_CloudAlbedoCorrected,XL_CloudFraction,XL_CloudFractionCorrected,TSI_CloudFraction,Lidar_CloudFraction
0.61,1.0,2014-10-06 17:45:00,0.4027407371177525,0.35861889064196906,0.9849359446532472,1.1061152625098103,0.936791,0.738812
0.29,1.0,2014-10-06 17:55:00,0.5262003907270967,0.4692593279899849,0.97215930339815,1.0901234664599069,0.905061,0.654639
0.5,0.62,2014-10-06 18:05:00,0.5721398744198469,0.5110563716001668,0.7857044348315572,0.8796149733308544,0.901667,0.558062
0.63,0.85,2014-10-06 18:15:00,0.7818914275343153,0.6996283376600171,0.9954095482826232,1.1124509268608307,0.994916,0.591065
0.63,1.0,2014-10-06 18:25:00,0.8485751748085022,0.7607009909979421,1.0,1.1155173778533936,0.994391,0.615134
0.63,1.0,2014-10-06 18:35:00,0.8687225580215454,0.7802872920652045,1.0,1.1133368015289309,0.993792,0.708438
0.79,1.0,2014-10-06 18:45:00,0.8979570269584656,0.8082106246205113,1.0,1.1110433340072632,0.98437,0.791057
1.0,1.0,2014-10-06 18:55:00,0.91974675655365,0.8296160230383811,1.0,1.108641505241394,0.986426,0.956186
1.0,1.0,2014-10-06 19:05:00,0.9216213822364808,0.8331901416746031,1.0,1.1061357259750366,0.986815,0.967391
0.93,1.0,2014-10-06 19:15:00,0.9210567474365234,0.8346451027963542,1.0,1.103531002998352,0.979493,0.865004
0.8,1.0,2014-10-06 19:25:00,0.9072425365447998,0.8241425124552639,1.0,1.1008321046829224,0.961784,0.580146
0.84,1.0,2014-10-06 19:35:00,0.9044866338522412,0.8237250129437794,0.9995373487472534,1.0975363838316523,0.930275,0.399332
0.88,1.0,2014-10-06 19:45:00,0.9306153059005736,0.8497427390968759,1.0,1.0951730012893677,0.953458,0.302439
0.77,1.0,2014-10-06 19:55:00,0.9191771345014136,0.8415652236627941,0.9991632103919984,1.0913093255328548,0.991059,0.269132
0.63,1.0,2014-10-06 20:05:00,0.9024104092508856,0.8285066150931196,0.9990663528442384,1.0881842823157513,0.987064,0.19398
0.63,1.0,2014-10-06 20:15:00,0.8896610873018368,0.8191244306839872,0.9992962479591371,1.085347907098324,0.988482,0.338389
0.63,1.0,2014-10-06 20:25:00,0.8806394049791549,0.8131763485535799,0.9991912841796876,1.0820865849400434,0.985394,0.586453
0.89,1.0,2014-10-06 20:35:00,0.8613583037805392,0.7977330529916891,0.9985775351524352,1.0782216540314449,0.970559,0.820937
0.88,1.0,2014-10-06 20:45:00,0.8531994874173997,0.7925650937608867,0.999429166316986,1.07588948734211,0.955914,0.515867
1.0,1.0,2014-10-06 20:55:00,0.8083436489105225,0.7532033377916161,1.0,1.0732077360153198,0.90477,0.286328
1.0,1.0,2014-10-06 21:05:00,0.7941192984580994,0.7422541965732131,1.0,1.0698751211166382,0.876321,0.00251046
1.0,--,2014-10-06 21:15:00,0.7905391454696655,0.7412375220140577,1.0,1.0665125846862793,0.824822,0.0
1.0,--,2014-10-06 21:25:00,0.7809479832649231,0.7345767637260234,1.0,1.0631264448165894,0.724737,0.0
0.63,--,2014-10-06 21:35:00,,,,,0.516538,0.0
0.63,--,2014-10-06 21:45:00,,,,,--,0.0
0.13,--,2014-10-07 09:55:00,,,,,--,0.120275
0.13,--,2014-10-07 10:05:00,,,,,0.140225,0.0
0.13,--,2014-10-07 10:15:00,0.4079621459376235,0.3840663692480566,0.9269751913353692,0.9846495776980349,0.172273,0.0
0.05,--,2014-10-07 10:25:00,0.32516538507335185,0.3051453300043965,0.7018941097337429,0.7479441630943581,0.180166,0.0
0.0,--,2014-10-07 10:35:00,0.3683070617987816,0.3445416153710085,0.6849355925926227,0.732180393818468,0.162698,0.0
0.0,0.62,2014-10-07 10:45:00,0.3727544833641441,0.3476158240387234,0.6212786039415312,0.6662078335410426,0.154708,0.0
0.0,0.61,2014-10-07 10:55:00,0.3689583398367526,0.3430182579614829,0.5739894073265172,0.6173962286137363,0.160446,0.0
0.04,0.65,2014-10-07 11:05:00,0.26437595265200514,0.24504492209754075,0.482350611103517,0.5204021419060818,0.188156,0.0
0.0,0.65,2014-10-07 11:15:00,0.37191720948188395,0.3436978052970053,0.5684927399496843,0.6151689949549969,0.206696,0.0
0.0,0.71,2014-10-07 11:25:00,0.10528337158271292,0.09701126287793753,0.4960642291035914,0.5383634127855795,0.233632,0.0
0.0,0.71,2014-10-07 11:35:00,,,,,0.251927,0.0350877
0.0,0.6,2014-10-07 11:45:00,0.4622194738180938,0.42350508930163017,0.5944486878426742,0.6487897469180178,0.248128,0.103252
0.23,0.6,2014-10-07 11:55:00,0.17716757314527234,0.16188810702371087,0.3659825616818029,0.4005250506583425,0.298773,0.200172
0.38,0.8,2014-10-07 12:05:00,0.5965239322427198,0.5436413403159306,0.9596126676875828,1.0529587790845,0.501224,0.509607
0.64,1.0,2014-10-07 12:15:00,0.5192981176109085,0.4720529170304049,0.9941279297961584,1.0936247695601526,0.792117,0.784364
0.63,0.99,2014-10-07 12:25:00,0.4521893643970426,0.4100349777544328,0.993749255531326,1.095913443018183,0.966316,0.993496
0.63,1.0,2014-10-07 12:35:00,0.5452137539161332,0.4932113605729478,0.9969857432527868,1.1021042561717755,0.996615,0.991646
0.63,1.0,2014-10-07 12:45:00,0.5734210801782823,0.5175429548349668,0.9964602003960834,1.1040461069516327,0.996859,0.993496
0.73,1.0,2014-10-07 12:55:00,0.5668085232832042,0.5104555850804313,0.9981611985152932,1.1083555385918642,0.997276,0.993127
0.68,1.0,2014-10-07 13:05:00,0.5465821113578362,0.491212881877219,0.9949230639518518,1.107070211300643,0.9956,0.994987
0.63,1.0,2014-10-07 13:15:00,0.4133931415293796,0.3707794868202356,0.9916999042155046,1.1056758893913496,0.990018,0.993127
0.7,1.0,2014-10-07 13:25:00,0.4229048694838514,0.37859944343090585,0.9888627920805876,1.1045840063380814,0.994057,0.984553
0.86,1.0,2014-10-07 13:35:00,0.6197332799075657,0.5538280314860584,0.9967997670302358,1.1154184221682828,0.996874,0.969089
0.77,1.0,2014-10-07 13:45:00,0.5018884541118225,0.44777454185207893,0.9824186595813048,1.1011447419687213,0.997142,0.910569
0.63,0.91,2014-10-07 13:55:00,0.5134064402785871,0.4573470991838323,0.9954540425399117,1.1174718662333043,0.995983,0.871993
0.79,1.0,2014-10-07 14:05:00,0.5181301619475415,0.4609005991226754,0.993568843046552,1.1169392848125166,0.993905,0.888053
0.38,1.0,2014-10-07 14:15:00,0.4019167899541223,0.3570595979548845,0.9008028540493288,1.0139701986858896,0.869932,0.778351
0.23,1.0,2014-10-07 14:25:00,0.29982327212346016,0.2660475180202784,0.6904901672521703,0.7781505456436596,0.903915,0.491057
0.0,0.58,2014-10-07 14:35:00,0.4550385088785687,0.4033530521293169,0.4921281796070417,0.555189236435274,0.647058,0.204678
0.07,0.63,2014-10-07 14:45:00,0.2852357068214193,0.25260333538646146,0.3996382165314892,0.4512651782321644,0.751814,0.211382
0.29,0.78,2014-10-07 14:55:00,,,,,0.866365,0.414948
0.43,0.66,2014-10-07 15:05:00,0.4934764183060796,0.4363791855973652,0.6303032203193287,0.7127740870229263,0.737648,0.451963
0.38,0.85,2014-10-07 15:15:00,0.1858925678661993,0.16429526095120348,0.4996175540813518,0.5652943946252752,0.793135,0.453608
0.43,0.71,2014-10-07 15:25:00,0.5669575213755116,0.5008821177515782,0.8668136612177972,0.9811620487961136,0.751186,0.418699
0.39,0.63,2014-10-07 15:35:00,0.6264679312271574,0.5533026527156979,0.9370406866131952,1.0609490801047603,0.715409,0.374269
0.13,0.56,2014-10-07 15:45:00,0.4457301187163529,0.3936152154619276,0.4597481889932308,0.5206191397329311,0.583695,0.296748
0.23,0.6,2014-10-07 15:55:00,0.5537397510042399,0.4889885552114124,0.6498250398534515,0.7358739829998631,0.65458,0.182131
0.57,0.44,2014-10-07 16:05:00,,,,,0.604892,0.162907
0.07,--,2014-10-07 16:15:00,,,,,0.536342,0.25
0.39,0.6,2014-10-07 16:25:00,0.6377894431316686,0.5636277737233973,0.928040802480385,1.0501516323571136,0.673443,0.501626
0.86,0.92,2014-10-07 16:35:00,0.7866881261242241,0.6955665563512196,0.9987687468528746,1.1296108283509625,0.992905,0.564745
0.54,0.88,2014-10-07 16:45:00,,,,,0.877711,0.543089
0.3,0.96,2014-10-07 16:55:00,,,,,0.833331,0.270619
0.16,0.67,2014-10-07 17:05:00,,,,,0.71571,0.532164
0.16,0.9,2014-10-07 17:15:00,0.2545533433465665,0.22581765310227134,0.5665664939147241,0.6386630685104949,0.690389,0.446735
0.27,0.55,2014-10-07 17:25:00,,,,,0.61007,0.401139
0.0,0.32,2014-10-07 17:35:00,,,,,0.382867,0.0660535
0.0,0.33,2014-10-07 17:45:00,,,,,0.387819,0.0
0.0,0.45,2014-10-07 17:55:00,,,,,0.464163,0.0334764
0.04,0.57,2014-10-07 18:05:00,0.5502713919845946,0.4915521073247698,0.6418033881148587,0.7184712230824688,0.504024,0.0325815
0.0,0.68,2014-10-07 18:15:00,0.5353331609731361,0.4790403487301636,0.7690653955274019,0.8594395237772494,0.603147,0.0335052
0.25,0.8,2014-10-07 18:25:00,0.4535110700362003,0.4065738534745807,0.7403162381640342,0.8257825889827825,0.709794,0.0081367
0.38,1.0,2014-10-07 18:35:00,0.5636059929888995,0.5062648512339823,0.9504625223550149,1.058114882763315,0.815482,0.308271
0.77,1.0,2014-10-07 18:45:00,0.7805095188302973,0.7025490592266177,0.9967002272605896,1.1073020518361785,0.945987,0.59187
0.79,1.0,2014-10-07 18:55:00,0.7831198777661055,0.7064269878417658,0.998778760433197,1.1072106732154268,0.959449,0.615979
0.43,1.0,2014-10-07 19:05:00,0.6385869519371496,0.5773541951367067,0.989428758622764,1.0943651236105794,0.934435,0.299081
0.39,1.0,2014-10-07 19:15:00,0.6088310184138329,0.5517514434803191,0.9952409267822406,1.0982002026091158,0.951253,0.232818
0.71,1.0,2014-10-07 19:25:00,0.7898477924200018,0.717552982688422,0.99743914604187,1.0979330120303532,0.940161,0.324654
0.75,0.48,2014-10-07 19:35:00,0.7997415852003411,0.7283864233613131,0.817256510257721,0.8973176820246636,0.925049,0.469064
0.88,0.89,2014-10-07 19:45:00,0.7052404382969013,0.6440014032451276,0.9962083101272612,1.0909392149286137,0.951908,0.242474
0.63,1.0,2014-10-07 19:55:00,0.6841174561299779,0.6263999452310439,0.9921897053719289,1.0836116803730471,0.944391,0.34622
0.63,1.0,2014-10-07 20:05:00,0.6657746481655513,0.6112963372387223,0.9971988797181612,1.0860685609443979,0.942734,0.453177
0.54,1.0,2014-10-07 20:15:00,0.6541842937039066,0.6023627364019541,0.9964801073076628,1.082207772484217,0.939768,0.504257
0.18,1.0,2014-10-07 20:25:00,0.6514027536534612,0.6015460326706183,0.9979773759845184,1.08069071275237,0.938488,0.266488
0.25,1.0,2014-10-07 20:35:00,0.6515762122007345,0.6034919375793135,0.9985761642459252,1.078139464966402,0.946156,0.00183655
0.25,1.0,2014-10-07 20:45:00,0.6502574107402214,0.6040904040981551,0.9988571405414542,1.0751938012945688,0.949501,0.0130187
0.16,1.0,2014-10-07 20:55:00,0.6367625508601339,0.5933701621324868,0.9978616833706164,1.0708340113111203,0.94497,0.0137575
0.23,1.0,2014-10-07 21:05:00,0.6281389594045563,0.5871569339818437,1.000000000005174,1.0697973966653862,0.903841,0.0117057
0.25,--,2014-10-07 21:15:00,0.6283817291228119,0.5892351325424309,1.0000000000050362,1.0664362907463376,0.812724,0.0
0.25,--,2014-10-07 21:25:00,0.6320088505723769,0.594523154631515,1.0000000000033489,1.0630517005956008,0.66956,0.0
0.25,--,2014-10-07 21:35:00,,,,,0.221122,0.0
0.3,--,2014-10-07 21:45:00,,,,,--,0.0
0.2,--,2014-10-08 09:55:00,,,,,--,0.0
0.21,--,2014-10-08 10:05:00,,,,,0.295274,0.0
0.2,--,2014-10-08 10:15:00,0.3722240460363173,0.3503817027390901,0.9488841969558648,1.0080364135733435,0.237879,0.0
0.13,--,2014-10-08 10:25:00,0.4094224293256842,0.3841721754737933,0.8604517508603556,0.9170061463204976,0.251768,0.0
0.13,--,2014-10-08 10:35:00,0.4519876714390045,0.4227770913249104,0.7922489648277786,0.8469871527103973,0.232208,0.0
0.13,0.51,2014-10-08 10:45:00,0.4944737045199343,0.4610781380344007,0.7449515845256953,0.7989079058459556,0.211566,0.0
0.13,0.5,2014-10-08 10:55:00,0.4773340438375531,0.44372962118873416,0.6076104677312135,0.6536258743853517,0.178803,0.0
0.09,0.55,2014-10-08 11:05:00,0.2552555754207863,0.23656834123328302,0.39209916076260376,0.42307223519722903,0.175973,0.0
0.11,0.59,2014-10-08 11:15:00,0.14597064602958382,0.13488239024337675,0.38541133643275394,0.4170947865373915,0.192836,0.0
0.32,0.68,2014-10-08 11:25:00,,,,,0.248753,0.0211554
0.07,0.6,2014-10-08 11:35:00,,,,,0.217505,0.021721
0.0,0.45,2014-10-08 11:45:00,,,,,0.148197,0.0211382
0.0,0.39,2014-10-08 11:55:00,0.027477438388626957,0.02510573491954783,0.555511681279882,0.6079900885373264,0.152213,0.0
0.0,0.34,2014-10-08 12:05:00,0.08580548504148643,0.07819291101932381,0.227938090891846,0.2501293044784049,0.134214,0.0
0.0,0.3,2014-10-08 12:15:00,0.11630412418886715,0.10571547308441233,0.1802966478310066,0.1983554829616114,0.132009,0.0
0.0,0.27,2014-10-08 12:25:00,,,,,0.127928,0.0
0.0,0.26,2014-10-08 12:35:00,,,,,0.127075,0.0
0.0,0.26,2014-10-08 12:45:00,,,,,0.129731,0.0
0.0,0.27,2014-10-08 12:55:00,,,,,0.135785,0.000859107
0.02,0.29,2014-10-08 13:05:00,,,,,0.178981,0.000835422
0.0,0.28,2014-10-08 13:15:00,,,,,0.170796,0.000859845
0.0,0.27,2014-10-08 13:25:00,,,,,0.172677,0.0
0.0,0.38,2014-10-08 13:35:00,,,,,0.224669,0.0
0.0,0.42,2014-10-08 13:45:00,,,,,0.388742,0.127642
0.41,0.62,2014-10-08 13:55:00,0.6542898974685606,0.5828316979093815,0.9909314513208722,1.1124248046370184,0.594352,0.25945
0.41,0.62,2014-10-08 14:05:00,0.6086049793077379,0.5413699380739176,0.8734591603635422,0.9819377782787512,0.635218,0.31746
0.05,0.6,2014-10-08 14:15:00,0.11862882616043405,0.10538696187802077,0.3619898800250806,0.4074738827658304,0.460709,0.365434
0.48,0.54,2014-10-08 14:25:00,0.7287017411465604,0.6466029197437371,0.9932974576950072,1.1194158962128853,0.688922,0.256306
0.25,0.69,2014-10-08 14:35:00,,,,,0.684447,0.450669
0.71,0.76,2014-10-08 14:45:00,0.6681272629615286,0.5916870236427642,0.9972356557852552,1.1260688549927025,0.89608,0.3
0.3,0.56,2014-10-08 14:55:00,,,,,0.658847,0.286942
0.32,0.57,2014-10-08 15:05:00,,,,,0.704139,0.0710109
0.32,0.59,2014-10-08 15:15:00,,,,,0.681005,0.239691
0.54,0.57,2014-10-08 15:25:00,0.6645766615528742,0.5871308416073168,0.987561941146379,1.1178268478062483,0.736446,0.259561
0.71,0.74,2014-10-08 15:35:00,0.3849026219309661,0.3399548727153948,0.5580260251211027,0.6318064467181295,0.893153,0.341688
0.64,0.52,2014-10-08 15:45:00,0.6785943662303947,0.5992641954515644,0.9473569393159462,1.0727673815797514,0.897197,0.378356
0.82,0.82,2014-10-08 15:55:00,0.7453933564381927,0.6582461696477709,0.9980345368385316,1.1301673257793323,0.973174,0.39433
0.5,0.91,2014-10-08 16:05:00,0.4026292577499152,0.3555986042416425,0.7293947358128821,0.8258628059391161,0.972278,0.500836
0.68,0.78,2014-10-08 16:15:00,0.6428611884105555,0.5679118087651297,0.9945024847993664,1.1257505820235136,0.960373,0.39433
0.5,0.76,2014-10-08 16:25:00,0.6200264825903538,0.5479485755373469,0.9936884045725258,1.124399540000138,0.89837,0.344996
0.38,0.84,2014-10-08 16:35:00,0.41763148847517306,0.36927109069379777,0.6902291884862926,0.7806228287054553,0.91016,0.181438
0.48,0.92,2014-10-08 16:45:00,0.27139726704731115,0.2401244164348331,0.5883072270907082,0.6649260245466593,0.946044,0.0992677
0.39,0.78,2014-10-08 16:55:00,0.3698461725999629,0.32748139630516204,0.5806851031830449,0.6558056894869737,0.878759,0.104811
0.04,0.75,2014-10-08 17:05:00,0.13411535414613138,0.11885955758741786,0.44728189629519816,0.5046911762284215,0.825283,0.0384294
0.0,0.7,2014-10-08 17:15:00,0.2976997809366384,0.2641063906051247,0.4555518078326322,0.5134963719974169,0.781705,0.0
0.36,0.68,2014-10-08 17:25:00,0.286302451275247,0.2542871462572175,0.4410966183912428,0.4966316424302968,0.763956,0.0390561
0.38,0.82,2014-10-08 17:35:00,,,,,0.754811,0.0610879
0.27,0.67,2014-10-08 17:45:00,,,,,0.71293,0.0593979
0.0,0.67,2014-10-08 17:55:00,0.2931282967482272,0.2614389448881135,0.4412322350060028,0.4947145635592852,0.70429,0.0214961
0.0,0.68,2014-10-08 18:05:00,0.021039030754344348,0.01879511734030525,1.2127104514344758,1.3574936523078065,0.661031,0.0
0.3,0.7,2014-10-08 18:15:00,0.28777588111481023,0.2575312327339246,0.4587300466777973,0.5126036247142589,0.672831,0.0343938
0.43,0.78,2014-10-08 18:25:00,0.4904169610198044,0.4396888386906772,0.7868145050238416,0.8775914794406531,0.712716,0.091131
0.43,0.85,2014-10-08 18:35:00,,,,,0.758244,0.210042
0.41,0.99,2014-10-08 18:45:00,,,,,0.77831,0.440195
0.71,1.0,2014-10-08 18:55:00,0.5777450907529537,0.5212015546162397,0.9876177914114836,1.0947613748934135,0.821068,0.404127
0.38,1.0,2014-10-08 19:05:00,0.5603321780608942,0.5066392003833571,0.9981461197818132,1.103928375256346,0.759555,0.312709
0.39,0.93,2014-10-08 19:15:00,,,,,0.728796,0.038693
0.18,0.91,2014-10-08 19:25:00,0.4769156213664515,0.4332951840036826,0.975891605336674,1.074135989800173,0.792997,0.0439739
0.36,0.9,2014-10-08 19:35:00,,,,,0.618844,0.00752508
0.07,0.79,2014-10-08 19:45:00,,,,,0.498075,0.00732899
0.0,0.73,2014-10-08 19:55:00,,,,,0.428444,0.0
0.0,0.62,2014-10-08 20:05:00,0.04023858033783222,0.036948738065457516,0.7014672863035791,0.7639245406509719,0.371718,0.0
0.04,0.55,2014-10-08 20:15:00,0.3931186701021288,0.3620045458577049,0.4743180512485426,0.5150854696326232,0.317464,0.0
0.2,0.44,2014-10-08 20:25:00,0.5858576903543792,0.5410577680493602,0.7434237601999857,0.8049797134889254,0.387722,0.0
0.25,0.33,2014-10-08 20:35:00,0.6479313803464004,0.6001603478130079,0.8841406106953321,0.9545156530178212,0.386421,0.0
0.23,0.9,2014-10-08 20:45:00,0.6729761833882787,0.6252418885088858,0.9530892372134608,1.0258531443215118,0.295642,0.0
0.0,1.0,2014-10-08 20:55:00,0.6572670023250936,0.6125215587254146,0.99214839935318,1.0646260446105134,0.321797,0.0
0.0,1.0,2014-10-08 21:05:00,0.6117257036442153,0.5718552564041537,0.9953139424620066,1.0647084467282804,0.358849,0.0
0.0,--,2014-10-08 21:15:00,0.5330978975976096,0.4999222259502474,0.9640957939794048,1.0280747967870272,0.375978,0.0
0.0,--,2014-10-08 21:25:00,,,,,0.404397,0.0
0.0,--,2014-10-08 21:35:00,,,,,0.353869,0.0
0.0,--,2014-10-08 21:45:00,,,,,--,0.0
0.0,--,2014-10-09 09:55:00,,,,,--,0.0
0.0,--,2014-10-09 10:05:00,,,,,0.224997,0.0
0.04,--,2014-10-09 10:15:00,,,,,0.298374,0.00257954
0.29,--,2014-10-09 10:25:00,0.2775283700019328,0.2603842940681059,0.9829202557017296,1.0476371371901323,0.316545,0.237592
0.5,--,2014-10-09 10:35:00,0.4212168454864402,0.3939536853542384,0.9882719250469392,1.0566642684831653,0.467691,0.384615
0.57,0.97,2014-10-09 10:45:00,0.3434520895908855,0.3202237327982149,0.85403963986196,0.9159898810150672,0.632714,0.650936
0.73,1.0,2014-10-09 10:55:00,0.4392133751571475,0.4082527532047061,0.9894175576134128,1.0644519149175915,0.709707,0.699313
0.75,0.92,2014-10-09 11:05:00,0.4618055202537617,0.4279565022136703,0.9543041944405664,1.029784435367542,0.846337,0.809365
0.5,1.0,2014-10-09 11:15:00,0.5182771037406712,0.47886431244921795,0.9256505969917268,1.0018360065943954,0.689939,0.561373
0.3,0.92,2014-10-09 11:25:00,0.240544259447188,0.2216055442421959,0.6364109196130572,0.6907994738395081,0.469497,0.285831
0.0,0.91,2014-10-09 11:35:00,0.04030148031277208,0.037022799144888985,1.0513202981472882,1.144423578897593,0.410875,0.0225376
0.0,0.85,2014-10-09 11:45:00,0.25238590275772993,0.2312094210445537,0.5786011308732874,0.6315952355763141,0.473679,0.0276873
0.0,0.92,2014-10-09 11:55:00,0.13018713236966922,0.11894121090964505,0.5892511791715281,0.6449650266303678,0.515316,0.0291345
0.0,0.85,2014-10-09 12:05:00,0.2041102144674292,0.18598865427914346,0.5399098384838139,0.5925152442933942,0.506525,0.0368201
0.0,0.86,2014-10-09 12:15:00,,,,,0.564063,0.00856898
0.0,0.81,2014-10-09 12:25:00,,,,,0.584376,0.00815661
0.0,0.78,2014-10-09 12:35:00,0.023710351544252127,0.021446297484050157,1.2979812498196428,1.435007219962309,0.66751,0.0
0.0,0.76,2014-10-09 12:45:00,0.2596012504413629,0.23427789168622526,0.4932809343269025,0.5466002209959148,0.813922,0.0
0.0,0.79,2014-10-09 12:55:00,,,,,0.916252,0.0
0.0,0.86,2014-10-09 13:05:00,,,,,0.937219,0.0
0.0,0.89,2014-10-09 13:15:00,,,,,0.939282,0.0
0.0,0.87,2014-10-09 13:25:00,0.24172245505857,0.21638202990012914,0.5489755309607884,0.6132658667273394,0.919361,0.0
0.0,0.76,2014-10-09 13:35:00,0.4829410259880584,0.4315537846768089,0.7401415786740592,0.8282738932505531,0.899176,0.0
0.0,0.71,2014-10-09 13:45:00,0.5014670360457896,0.4473723443312184,0.7184622462213045,0.8053361762046152,0.829421,0.0
0.0,0.72,2014-10-09 13:55:00,0.26398593491368755,0.2351493213248577,0.45290984427627795,0.5084506644512563,0.743024,0.0
0.0,0.66,2014-10-09 14:05:00,0.09009787465881748,0.08014289566519228,0.43346565400745213,0.4873087481992229,0.716566,0.0
0.0,0.59,2014-10-09 14:15:00,,,,,0.705704,0.0
0.0,0.57,2014-10-09 14:25:00,,,,,0.703633,0.0
0.02,0.66,2014-10-09 14:35:00,,,,,0.70142,0.000830565
0.0,0.7,2014-10-09 14:45:00,0.152350870665337,0.13492022545091614,0.40901744519953703,0.4618593223158455,0.717223,0.000818331
0.09,0.78,2014-10-09 14:55:00,0.33130064493231104,0.29316445425004073,0.5500370860470309,0.6215884589768444,0.77221,0.056314
0.27,0.83,2014-10-09 15:05:00,0.4380474221836036,0.38736718451942576,0.694479771320287,0.7853403327463698,0.83533,0.0546678
0.36,0.81,2014-10-09 15:15:00,0.07301821303772478,0.06453596462750205,0.5947685793600808,0.6729416548823386,0.836275,0.156863
0.36,0.71,2014-10-09 15:25:00,0.5809820511352182,0.5132852568868586,0.8999999766481341,1.018700275215461,0.907022,0.176085
0.39,0.87,2014-10-09 15:35:00,0.3614963160504455,0.31928773294997426,0.6421351726412136,0.7270229180793029,0.877283,0.345771
